fips,SCC,Pollutant,Emissions,type,year
42101,20300101,PM25-PRI,0.00120024,POINT,2008
42101,10500106,PM25-PRI,0,POINT,2008
42101,10300504,PM25-PRI,0.00125316,POINT,2008
42101,10300602,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0,POINT,2008
42101,10300504,PM25-PRI,0.177784,POINT,2008
42101,10300603,PM25-PRI,4.16E-05,POINT,2008
42101,20300101,PM25-PRI,0.000434871,POINT,2008
42101,20300101,PM25-PRI,0.000217947,POINT,2008
42101,10200603,PM25-PRI,0.003705,POINT,2008
42101,10200603,PM25-PRI,0.014299,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,10200603,PM25-PRI,0.028598,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,30106099,PM25-PRI,0.000401945,POINT,2008
42101,10200603,PM25-PRI,0.0146744,POINT,2008
42101,10200603,PM25-PRI,0.0146744,POINT,2008
42101,10200603,PM25-PRI,0.0209846,POINT,2008
42101,10200603,PM25-PRI,0,POINT,2008
42101,10200603,PM25-PRI,0.0146744,POINT,2008
42101,10200603,PM25-PRI,0.0025688,POINT,2008
42101,10200603,PM25-PRI,0.0025688,POINT,2008
42101,10200603,PM25-PRI,0.0036686,POINT,2008
42101,10200603,PM25-PRI,0.0146744,POINT,2008
42101,10200603,PM25-PRI,0.0073372,POINT,2008
42101,20300101,PM25-PRI,0.0034186,POINT,2008
42101,10200501,PM25-PRI,0,POINT,2008
42101,10200602,PM25-PRI,0.0014014,POINT,2008
42101,10200501,PM25-PRI,0,POINT,2008
42101,10200602,PM25-PRI,0.0014014,POINT,2008
42101,10200501,PM25-PRI,0,POINT,2008
42101,10200602,PM25-PRI,0.186051,POINT,2008
42101,30299998,PM25-PRI,1.19152,POINT,2008
42101,30299998,PM25-PRI,0.00470702,POINT,2008
42101,30299998,PM25-PRI,6.52E-05,POINT,2008
42101,30299998,PM25-PRI,0.000466134,POINT,2008
42101,30299998,PM25-PRI,0.0658888,POINT,2008
42101,10300503,PM25-PRI,0.190452,POINT,2008
42101,10300503,PM25-PRI,0.190452,POINT,2008
42101,10300603,PM25-PRI,0.0082498,POINT,2008
42101,10300603,PM25-PRI,0.0050102,POINT,2008
42101,10300603,PM25-PRI,0.0050102,POINT,2008
42101,10300603,PM25-PRI,0.0050778,POINT,2008
42101,10300603,PM25-PRI,0.009802,POINT,2008
42101,10300603,PM25-PRI,0.0077272,POINT,2008
42101,10300603,PM25-PRI,0.0077272,POINT,2008
42101,10300603,PM25-PRI,0.012883,POINT,2008
42101,10300603,PM25-PRI,0.012883,POINT,2008
42101,20300101,PM25-PRI,0.011632,POINT,2008
42101,20300101,PM25-PRI,0.00917629,POINT,2008
42101,20300101,PM25-PRI,0.00547937,POINT,2008
42101,10300502,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.070863,POINT,2008
42101,10300502,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.070863,POINT,2008
42101,20300101,PM25-PRI,0.00730583,POINT,2008
42101,20300101,PM25-PRI,0.00730583,POINT,2008
42101,20300201,PM25-PRI,0.00106834,POINT,2008
42101,20300201,PM25-PRI,0.00106834,POINT,2008
42101,20300201,PM25-PRI,0.00106834,POINT,2008
42101,10300603,PM25-PRI,0.009812,POINT,2008
42101,10300603,PM25-PRI,0.002858,POINT,2008
42101,10300603,PM25-PRI,0.000783,POINT,2008
42101,10300603,PM25-PRI,0.001391,POINT,2008
42101,10300603,PM25-PRI,0.000543,POINT,2008
42101,20300101,PM25-PRI,0.0060534,POINT,2008
42101,20300101,PM25-PRI,0.00250281,POINT,2008
42101,20300101,PM25-PRI,0.00167093,POINT,2008
42101,10300602,PM25-PRI,0.0265252,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0034346,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0034346,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0085306,POINT,2008
42101,10300501,PM25-PRI,0.0026317,POINT,2008
42101,10300602,PM25-PRI,0.0085306,POINT,2008
42101,10300501,PM25-PRI,0.0026317,POINT,2008
42101,10300602,PM25-PRI,0.0056862,POINT,2008
42101,10300501,PM25-PRI,0.00175832,POINT,2008
42101,10300602,PM25-PRI,0.0001482,POINT,2008
42101,10300501,PM25-PRI,0.000257964,POINT,2008
42101,10300602,PM25-PRI,0.0001482,POINT,2008
42101,10300501,PM25-PRI,0.000257964,POINT,2008
42101,10300602,PM25-PRI,0.0001482,POINT,2008
42101,10300501,PM25-PRI,0.000257964,POINT,2008
42101,10300602,PM25-PRI,0.0018018,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0952406,POINT,2008
42101,10300602,PM25-PRI,0.0344188,POINT,2008
42101,10300501,PM25-PRI,0.000913864,POINT,2008
42101,10300602,PM25-PRI,0.0344188,POINT,2008
42101,10300501,PM25-PRI,0.000913864,POINT,2008
42101,10300602,PM25-PRI,0.0185692,POINT,2008
42101,10300501,PM25-PRI,0.0716574,POINT,2008
42101,10300501,PM25-PRI,0.019904,POINT,2008
42101,10300603,PM25-PRI,0.077922,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10301002,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.077922,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10301002,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.081861,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10301002,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.142701,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10301002,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.043797,POINT,2008
42101,10301002,PM25-PRI,0,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10301302,PM25-PRI,0.080436,POINT,2008
42101,20300101,PM25-PRI,0.00782768,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0473096,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0239044,POINT,2008
42101,10300603,PM25-PRI,0.07605,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,20300101,PM25-PRI,0.0407039,POINT,2008
42101,20300101,PM25-PRI,0.0114806,POINT,2008
42101,20300101,PM25-PRI,0.00495753,POINT,2008
42101,10300602,PM25-PRI,0.007752,POINT,2008
42101,10300502,PM25-PRI,0,POINT,2008
42101,10300503,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0734734,POINT,2008
42101,10300503,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0734734,POINT,2008
42101,10300503,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0734734,POINT,2008
42101,20300201,PM25-PRI,0.0179834,POINT,2008
42101,20300201,PM25-PRI,0.029342,POINT,2008
42101,20300101,PM25-PRI,0.00266039,POINT,2008
42101,20300101,PM25-PRI,0.00266039,POINT,2008
42101,20300101,PM25-PRI,0.00266039,POINT,2008
42101,20300101,PM25-PRI,0.00368361,POINT,2008
42101,20300101,PM25-PRI,0.00368361,POINT,2008
42101,20300101,PM25-PRI,0.00255806,POINT,2008
42101,20300101,PM25-PRI,0.00245574,POINT,2008
42101,20300101,PM25-PRI,0,POINT,2008
42101,30600106,PM25-PRI,1.404,POINT,2008
42101,30600106,PM25-PRI,0.546,POINT,2008
42101,30600106,PM25-PRI,23.4,POINT,2008
42101,30600106,PM25-PRI,0,POINT,2008
42101,30609903,PM25-PRI,0.208,POINT,2008
42101,30699999,PM25-PRI,0.106252,POINT,2008
42101,30500202,PM25-PRI,3.64322,POINT,2008
42101,30500205,PM25-PRI,0,POINT,2008
42101,30500205,PM25-PRI,0.245695,POINT,2008
42101,30500206,PM25-PRI,0,POINT,2008
42101,10200501,PM25-PRI,0,POINT,2008
42101,20200254,PM25-PRI,0.0453908,POINT,2008
42101,20200253,PM25-PRI,0.0156356,POINT,2008
42101,20200253,PM25-PRI,0.0156356,POINT,2008
42101,20200253,PM25-PRI,0.0001638,POINT,2008
42101,20200253,PM25-PRI,0.000728,POINT,2008
42101,20200253,PM25-PRI,0.001092,POINT,2008
42101,20200253,PM25-PRI,0.0004186,POINT,2008
42101,20200253,PM25-PRI,0.0013286,POINT,2008
42101,20200253,PM25-PRI,0.001092,POINT,2008
42101,20200253,PM25-PRI,0.0006412,POINT,2008
42101,20300101,PM25-PRI,0.000965925,POINT,2008
42101,38500110,PM25-PRI,65.9556,POINT,2008
42101,10200603,PM25-PRI,0.0202956,POINT,2008
42101,10500206,PM25-PRI,0.098007,POINT,2008
42101,10500206,PM25-PRI,0.023868,POINT,2008
42101,39000699,PM25-PRI,0.00465776,POINT,2008
42101,39001099,PM25-PRI,0,POINT,2008
42101,39000699,PM25-PRI,0.000820235,POINT,2008
42101,39001099,PM25-PRI,0,POINT,2008
42101,10500205,PM25-PRI,0,POINT,2008
42101,10500206,PM25-PRI,0.017004,POINT,2008
42101,39000699,PM25-PRI,0.0128308,POINT,2008
42101,39001099,PM25-PRI,0,POINT,2008
42101,39000699,PM25-PRI,0.00225565,POINT,2008
42101,39001099,PM25-PRI,0,POINT,2008
42101,30905000,PM25-PRI,1.29946,POINT,2008
42101,10200602,PM25-PRI,0.00017602,POINT,2008
42101,10200602,PM25-PRI,0,POINT,2008
42101,10200603,PM25-PRI,0.001288,POINT,2008
42101,30900201,PM25-PRI,0.356229,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.0816556,POINT,2008
42101,10300501,PM25-PRI,0.034669,POINT,2008
42101,10300602,PM25-PRI,0.0816712,POINT,2008
42101,10200403,PM25-PRI,0,POINT,2008
42101,10200501,PM25-PRI,0.8648,POINT,2008
42101,10200401,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.475592,POINT,2008
42101,10300602,PM25-PRI,0.0702078,POINT,2008
42101,10300602,PM25-PRI,0.0703014,POINT,2008
42101,20200401,PM25-PRI,0,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0454792,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0,POINT,2008
42101,50200101,PM25-PRI,9.05E-06,POINT,2008
42101,10300502,PM25-PRI,0.0376879,POINT,2008
42101,10300602,PM25-PRI,0.0630786,POINT,2008
42101,10300503,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.011856,POINT,2008
42101,10300503,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.004836,POINT,2008
42101,10300402,PM25-PRI,0,POINT,2008
42101,10300602,PM25-PRI,0.214757,POINT,2008
42101,20200401,PM25-PRI,0,POINT,2008
42101,20200401,PM25-PRI,0.0275557,POINT,2008
42101,20200401,PM25-PRI,0.00196055,POINT,2008
42101,20200401,PM25-PRI,0.00250078,POINT,2008
42101,20200401,PM25-PRI,0.00150105,POINT,2008
42101,10300501,PM25-PRI,0.740187,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,20300201,PM25-PRI,0,POINT,2008
42101,20300101,PM25-PRI,0.00405095,POINT,2008
42101,20300101,PM25-PRI,0.00325488,POINT,2008
42101,10300501,PM25-PRI,0.000292,POINT,2008
42101,10300504,PM25-PRI,0,POINT,2008
42101,10300501,PM25-PRI,0.000424,POINT,2008
42101,10300603,PM25-PRI,0.0606658,POINT,2008
42101,10300603,PM25-PRI,0.0606268,POINT,2008
42101,10300603,PM25-PRI,0.0606268,POINT,2008
42101,10300603,PM25-PRI,0.0390442,POINT,2008
42101,20200401,PM25-PRI,0.00710116,POINT,2008
42101,20200401,PM25-PRI,0.00566188,POINT,2008
42101,20200401,PM25-PRI,0.00612138,POINT,2008
42101,20200401,PM25-PRI,0.00461571,POINT,2008
42101,20300101,PM25-PRI,0.132288,POINT,2008
42101,10300602,PM25-PRI,0.063627,POINT,2008
42101,10200501,PM25-PRI,7.75E-05,POINT,2008
42101,10300602,PM25-PRI,0.119411,POINT,2008
42101,10200501,PM25-PRI,0.000229,POINT,2008
42101,10300602,PM25-PRI,0.053029,POINT,2008
42101,10200501,PM25-PRI,9.15E-05,POINT,2008
42101,10300602,PM25-PRI,0.052881,POINT,2008
42101,10200501,PM25-PRI,0.00096,POINT,2008
42101,10300603,PM25-PRI,0.000338,POINT,2008
42101,10300603,PM25-PRI,0.000338,POINT,2008
42101,10300501,PM25-PRI,0,POINT,2008
42101,10300603,PM25-PRI,0.0304224,POINT,2008
42101,20100102,PM25-PRI,0.000288799,POINT,2008
42101,20400302,PM25-PRI,0,POINT,2008
42101,20400302,PM25-PRI,0,POINT,2008
42101,20400302,PM25-PRI,0.282734,POINT,2008
42101,20400302,PM25-PRI,0.0119316,POINT,2008
42101,20400302,PM25-PRI,0.00409925,POINT,2008
42101,20100202,PM25-PRI,9.35E-05,POINT,2008
42101,20200202,PM25-PRI,0,POINT,2008
42101,20200201,PM25-PRI,0.0331986,POINT,2008
42101,20100102,PM25-PRI,0,POINT,2008
42101,10200602,PM25-PRI,0.0918424,POINT,2008
42101,10200602,PM25-PRI,0.005629,POINT,2008
42101,10200602,PM25-PRI,0.0402922,POINT,2008
42101,20100102,PM25-PRI,0.0251883,POINT,2008
42101,20100102,PM25-PRI,0.00542507,POINT,2008
42101,10200602,PM25-PRI,0.3068,POINT,2008
42101,10200602,PM25-PRI,0.263042,POINT,2008
42101,10200602,PM25-PRI,0,POINT,2008
42101,20200254,PM25-PRI,0,POINT,2008
42101,10200602,PM25-PRI,0,POINT,2008
42101,10300502,PM25-PRI,0,POINT,2008
42101,10300503,PM25-PRI,0.00222179,POINT,2008
42101,10300504,PM25-PRI,0.049618,POINT,2008
42101,10300504,PM25-PRI,0.0483267,POINT,2008
42101,20300101,PM25-PRI,0.000139159,POINT,2008
42101,10300602,PM25-PRI,0.314655,POINT,2008
45019,10200503,PM25-PRI,0.001006,POINT,2008
45019,10200503,PM25-PRI,0.001006,POINT,2008
45019,10200502,PM25-PRI,0,POINT,2008
45019,50300899,PM25-PRI,0.062,POINT,2008
45019,50300830,PM25-PRI,0.00119737,POINT,2008
45019,10200501,PM25-PRI,0.0002269,POINT,2008
45019,10200501,PM25-PRI,0.0002252,POINT,2008
45019,50300830,PM25-PRI,3.48E-05,POINT,2008
45019,10200603,PM25-PRI,0,POINT,2008
45019,10200503,PM25-PRI,0,POINT,2008
45019,10200503,PM25-PRI,0,POINT,2008
45019,10200503,PM25-PRI,0,POINT,2008
45019,10200503,PM25-PRI,0,POINT,2008
45019,10200503,PM25-PRI,0.000691,POINT,2008
45019,20200102,PM25-PRI,0.000847,POINT,2008
45019,39000599,PM25-PRI,0.0001715,POINT,2008
45019,39000699,PM25-PRI,0.074252,POINT,2008
45019,39000599,PM25-PRI,0,POINT,2008
45019,39000699,PM25-PRI,0.15295,POINT,2008
45019,39000599,PM25-PRI,0.000357,POINT,2008
45019,30700110,PM25-PRI,125,POINT,2008
45019,10200401,PM25-PRI,0,POINT,2008
45019,30700199,PM25-PRI,0.0208793,POINT,2008
45019,39000699,PM25-PRI,0.000494,POINT,2008
45019,39000699,PM25-PRI,0.0043776,POINT,2008
45019,39000699,PM25-PRI,0.000418,POINT,2008
45019,39000699,PM25-PRI,0.000494,POINT,2008
45019,39000699,PM25-PRI,0.000722,POINT,2008
45019,39000699,PM25-PRI,0.000722,POINT,2008
45019,39000699,PM25-PRI,0.000494,POINT,2008
45019,39000699,PM25-PRI,0.000494,POINT,2008
45019,39001099,PM25-PRI,0,POINT,2008
45019,39000699,PM25-PRI,0,POINT,2008
45019,39000699,PM25-PRI,0,POINT,2008
45019,39001099,PM25-PRI,0,POINT,2008
45019,10201002,PM25-PRI,0,POINT,2008
45019,40201001,PM25-PRI,0.011377,POINT,2008
45019,30900207,PM25-PRI,0.0177094,POINT,2008
45019,10201302,PM25-PRI,0,POINT,2008
45019,30990003,PM25-PRI,0.044905,POINT,2008
45019,20200102,PM25-PRI,0.003916,POINT,2008
45019,30502006,PM25-PRI,0,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30502002,PM25-PRI,0,POINT,2008
45019,30502006,PM25-PRI,0,POINT,2008
45019,30502031,PM25-PRI,0,POINT,2008
45019,39999992,PM25-PRI,0.29062,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30502006,PM25-PRI,0,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30799999,PM25-PRI,0,POINT,2008
45019,30502006,PM25-PRI,0,POINT,2008
45019,30502006,PM25-PRI,0,POINT,2008
45019,10201302,PM25-PRI,0,POINT,2008
6037,10200603,PM25-PRI,0.01,POINT,2008
6037,30700401,PM25-PRI,0.00106125,POINT,2008
6037,10300603,PM25-PRI,0.02,POINT,2008
6037,10300603,PM25-PRI,0.04,POINT,2008
6037,40201001,PM25-PRI,0.005175,POINT,2008
6037,30700401,PM25-PRI,0.01,POINT,2008
6037,30890003,PM25-PRI,0.0279,POINT,2008
6037,30101401,PM25-PRI,0.0178,POINT,2008
6037,10300601,PM25-PRI,0.01,POINT,2008
6037,30490033,PM25-PRI,0.1,POINT,2008
6037,30490013,PM25-PRI,0.12,POINT,2008
6037,30490013,PM25-PRI,0.0052875,POINT,2008
6037,30490003,PM25-PRI,0.00551025,POINT,2008
6037,30490003,PM25-PRI,0.00596362,POINT,2008
6037,40299998,PM25-PRI,1.46E-06,POINT,2008
6037,40299998,PM25-PRI,5.39E-06,POINT,2008
6037,40299998,PM25-PRI,8.64E-06,POINT,2008
6037,30901003,PM25-PRI,5.41E-06,POINT,2008
6037,30901003,PM25-PRI,1.15E-06,POINT,2008
6037,40299998,PM25-PRI,6.95E-06,POINT,2008
6037,30490033,PM25-PRI,0.42,POINT,2008
6037,30490003,PM25-PRI,0.0837,POINT,2008
6037,30490033,PM25-PRI,0.05,POINT,2008
6037,10200603,PM25-PRI,0.02,POINT,2008
6037,30490003,PM25-PRI,0.00157496,POINT,2008
6037,30490033,PM25-PRI,0.15,POINT,2008
6037,30490033,PM25-PRI,0.06,POINT,2008
6037,30490033,PM25-PRI,0.01,POINT,2008
6037,38500101,PM25-PRI,1.9698,POINT,2008
6037,20200102,PM25-PRI,0.00404931,POINT,2008
6037,38500101,PM25-PRI,0.0168,POINT,2008
6037,38500101,PM25-PRI,0.0042,POINT,2008
6037,38500101,PM25-PRI,0.0252,POINT,2008
6037,38500101,PM25-PRI,0.000605325,POINT,2008
6037,38500101,PM25-PRI,0.8694,POINT,2008
6037,38500101,PM25-PRI,0.1764,POINT,2008
6037,38500101,PM25-PRI,0.0042,POINT,2008
6037,38500101,PM25-PRI,0.00195672,POINT,2008
6037,38500101,PM25-PRI,0.00226976,POINT,2008
6037,38500101,PM25-PRI,0.00226976,POINT,2008
6037,38500101,PM25-PRI,0.0168,POINT,2008
6037,40299998,PM25-PRI,0.00925,POINT,2008
6037,20300101,PM25-PRI,0.04835,POINT,2008
6037,39990003,PM25-PRI,0.00174375,POINT,2008
6037,10300602,PM25-PRI,0.71,POINT,2008
6037,20300101,PM25-PRI,0.00967,POINT,2008
6037,39990003,PM25-PRI,0.0372,POINT,2008
6037,39000699,PM25-PRI,0.02,POINT,2008
6037,10300603,PM25-PRI,0.06,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300501,PM25-PRI,1.93E-05,POINT,2008
6037,20300201,PM25-PRI,0.02976,POINT,2008
6037,38500101,PM25-PRI,1.9656,POINT,2008
6037,50300901,PM25-PRI,1.94E-05,POINT,2008
6037,20300201,PM25-PRI,0.002976,POINT,2008
6037,30500203,PM25-PRI,0.83583,POINT,2008
6037,30500290,PM25-PRI,0.59004,POINT,2008
6037,30903005,PM25-PRI,0.00039072,POINT,2008
6037,30903005,PM25-PRI,0.00037444,POINT,2008
6037,30599999,PM25-PRI,0.3285,POINT,2008
6037,30599999,PM25-PRI,0.1815,POINT,2008
6037,30500204,PM25-PRI,0.04662,POINT,2008
6037,30500204,PM25-PRI,0.02997,POINT,2008
6037,40299998,PM25-PRI,0.00471056,POINT,2008
6037,30101401,PM25-PRI,0.00505342,POINT,2008
6037,30101401,PM25-PRI,3.56E-08,POINT,2008
6037,30101401,PM25-PRI,0.00411438,POINT,2008
6037,30101401,PM25-PRI,0.0623,POINT,2008
6037,30400701,PM25-PRI,2.55,POINT,2008
6037,38500101,PM25-PRI,0.0126,POINT,2008
6037,30400701,PM25-PRI,0.03,POINT,2008
6037,30388801,PM25-PRI,0.0232,POINT,2008
6037,30400701,PM25-PRI,0.006,POINT,2008
6037,30900201,PM25-PRI,0.0079,POINT,2008
6037,30490003,PM25-PRI,0.00216225,POINT,2008
6037,30190003,PM25-PRI,0.0279,POINT,2008
6037,10200602,PM25-PRI,0.15,POINT,2008
6037,30900201,PM25-PRI,0.2844,POINT,2008
6037,20200102,PM25-PRI,0.70591,POINT,2008
6037,20200102,PM25-PRI,0.04835,POINT,2008
6037,39999994,PM25-PRI,0.01221,POINT,2008
6037,39999994,PM25-PRI,0.07733,POINT,2008
6037,30201301,PM25-PRI,0.0238,POINT,2008
6037,30201301,PM25-PRI,0.021,POINT,2008
6037,30201301,PM25-PRI,0.0504,POINT,2008
6037,30201301,PM25-PRI,0.2086,POINT,2008
6037,40299998,PM25-PRI,0.00910547,POINT,2008
6037,38500101,PM25-PRI,1.575,POINT,2008
6037,20200102,PM25-PRI,1.34413,POINT,2008
6037,30290003,PM25-PRI,0.0093,POINT,2008
6037,30290003,PM25-PRI,0.00010602,POINT,2008
6037,10200602,PM25-PRI,0.16,POINT,2008
6037,30290003,PM25-PRI,0.0279,POINT,2008
6037,39990013,PM25-PRI,0.01,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,30290003,PM25-PRI,0.00682062,POINT,2008
6037,39990013,PM25-PRI,0.07,POINT,2008
6037,39990013,PM25-PRI,0.01,POINT,2008
6037,30290003,PM25-PRI,0.0093,POINT,2008
6037,30290003,PM25-PRI,0.0279,POINT,2008
6037,10200602,PM25-PRI,0.51,POINT,2008
6037,10200602,PM25-PRI,0.41,POINT,2008
6037,30504099,PM25-PRI,0.2685,POINT,2008
6037,39990003,PM25-PRI,0.000205414,POINT,2008
6037,10200603,PM25-PRI,0.00796746,POINT,2008
6037,38500101,PM25-PRI,0.1008,POINT,2008
6037,20300101,PM25-PRI,0.00259156,POINT,2008
6037,39000602,PM25-PRI,0.00075,POINT,2008
6037,10300603,PM25-PRI,0.05,POINT,2008
6037,20300301,PM25-PRI,4.84E-05,POINT,2008
6037,20200102,PM25-PRI,0.00113381,POINT,2008
6037,20200101,PM25-PRI,0.00191418,POINT,2008
6037,10200501,PM25-PRI,3.87E-05,POINT,2008
6037,39990003,PM25-PRI,0.0558,POINT,2008
6037,40299998,PM25-PRI,0.08325,POINT,2008
6037,20300301,PM25-PRI,0.00482633,POINT,2008
6037,20300301,PM25-PRI,0.00774405,POINT,2008
6037,20300101,PM25-PRI,0.000161972,POINT,2008
6037,20300101,PM25-PRI,0.00696482,POINT,2008
6037,20300201,PM25-PRI,0.42656,POINT,2008
6037,10300603,PM25-PRI,0.15,POINT,2008
6037,40299998,PM25-PRI,0.0057328,POINT,2008
6037,20300101,PM25-PRI,0.03868,POINT,2008
6037,30490033,PM25-PRI,0.08,POINT,2008
6037,38500101,PM25-PRI,0.0042,POINT,2008
6037,30599999,PM25-PRI,0.12375,POINT,2008
6037,30903005,PM25-PRI,0.00205942,POINT,2008
6037,30903005,PM25-PRI,0.00026048,POINT,2008
6037,30490033,PM25-PRI,0.01,POINT,2008
6037,30490033,PM25-PRI,0.05,POINT,2008
6037,30490033,PM25-PRI,0.02,POINT,2008
6037,30490033,PM25-PRI,0.06,POINT,2008
6037,30490033,PM25-PRI,0.04,POINT,2008
6037,30490033,PM25-PRI,0.03,POINT,2008
6037,30490033,PM25-PRI,0.03,POINT,2008
6037,30490033,PM25-PRI,0.06,POINT,2008
6037,30490033,PM25-PRI,0.06,POINT,2008
6037,30490033,PM25-PRI,0.08,POINT,2008
6037,30490033,PM25-PRI,0.09,POINT,2008
6037,30490033,PM25-PRI,0.13,POINT,2008
6037,30490033,PM25-PRI,0.07,POINT,2008
6037,30502507,PM25-PRI,0.33675,POINT,2008
6037,30502504,PM25-PRI,0.798,POINT,2008
6037,30502504,PM25-PRI,1.2405,POINT,2008
6037,30502506,PM25-PRI,0.0135,POINT,2008
6037,30502503,PM25-PRI,0.006,POINT,2008
6037,20300101,PM25-PRI,0.00197606,POINT,2008
6037,30901003,PM25-PRI,0.039,POINT,2008
6037,39000602,PM25-PRI,0.03,POINT,2008
6037,20300101,PM25-PRI,0.07736,POINT,2008
6037,10300602,PM25-PRI,0.32,POINT,2008
6037,50300901,PM25-PRI,7.41E-07,POINT,2008
6037,38500101,PM25-PRI,0.5166,POINT,2008
6037,20300101,PM25-PRI,0.00153874,POINT,2008
6037,20200202,PM25-PRI,0.0496,POINT,2008
6037,39990003,PM25-PRI,0.00116831,POINT,2008
6037,10200602,PM25-PRI,0.18,POINT,2008
6037,30901003,PM25-PRI,0.0026,POINT,2008
6037,10200603,PM25-PRI,0.02,POINT,2008
6037,40299998,PM25-PRI,0.111,POINT,2008
6037,39001099,PM25-PRI,0.00065492,POINT,2008
6037,39000602,PM25-PRI,0.000225,POINT,2008
6037,30901003,PM25-PRI,5.99E-05,POINT,2008
6037,30901003,PM25-PRI,1.69E-06,POINT,2008
6037,10200603,PM25-PRI,0.01,POINT,2008
6037,30183001,PM25-PRI,0.0267,POINT,2008
6037,38500101,PM25-PRI,1.4196,POINT,2008
6037,38500101,PM25-PRI,1.344,POINT,2008
6037,30183001,PM25-PRI,0.1157,POINT,2008
6037,39000699,PM25-PRI,0.00107625,POINT,2008
6037,10300603,PM25-PRI,0.03,POINT,2008
6037,10300603,PM25-PRI,0.03,POINT,2008
6037,10300603,PM25-PRI,0.01,POINT,2008
6037,10300602,PM25-PRI,0.02,POINT,2008
6037,10300603,PM25-PRI,0.02,POINT,2008
6037,10300603,PM25-PRI,0.02,POINT,2008
6037,50300901,PM25-PRI,1.25E-06,POINT,2008
6037,20300101,PM25-PRI,0.0064789,POINT,2008
6037,20300101,PM25-PRI,0.01934,POINT,2008
6037,10201002,PM25-PRI,0.000126,POINT,2008
6037,10300602,PM25-PRI,0.38,POINT,2008
6037,30500203,PM25-PRI,0.80253,POINT,2008
6037,30500290,PM25-PRI,0.90684,POINT,2008
6037,30903005,PM25-PRI,0.00026048,POINT,2008
